estimator,rot0,trans0,rot,trans,success,strict,improved,worsened,fail,loftr_success,loftr_inliers,fitness,rmse,t_render,t_vggt,t_loftr,t_icp,iou_P0,occ_ratio,render_px,icp_fitness,icp_rmse,T1_rot,T1_trans,s_spread,init_0,init_1,init_2,init_3,init_4,init_5,init_6,init_7,init_8,init_9,init_10,init_11,init_12,init_13,init_14,init_15,est_0,est_1,est_2,est_3,est_4,est_5,est_6,est_7,est_8,est_9,est_10,est_11,est_12,est_13,est_14,est_15,seq,kf
E-V5b,9.999999999999975,78.83556352432323,1.4499992820663903,10.052444181817426,1,0,1,0,,,,,,0.005780220031738281,0.9068379402160645,0.0,0.0,0.9365909721396584,1.0525033602150538,23808,0.9990415335463259,0.000847905777569637,1.463072375718056,9.310406901254956,0.0037633213904902465,0.05775521108966425,-0.5491179156915657,-0.8337468742121548,0.39194552466142013,0.16126481314611052,0.8293046058886474,-0.5350210563079042,0.2583912679039329,0.985219770220299,-0.10355377983649805,0.13645006063991144,0.019454989258176354,0.0,0.0,0.0,1.0,0.19830245114946699,-0.5628558342214439,-0.8024147651702715,0.3856173588294547,0.19894889435881383,0.8247452458659147,-0.529352990579343,0.25654769016529927,0.9597371640727667,-0.05466753299800231,0.275528557974618,-0.04908443520008206,0.0,0.0,0.0,1.0,SM1,0554
E-V5d,9.999999999999975,78.83556352432323,1.4329258739572355,10.05743778214974,1,0,1,0,,,,,,0.005780220031738281,0.9068379402160645,0.0,0.0,0.9365909721396584,1.0525033602150538,23808,0.9990415335463259,0.000847905777569637,1.463072375718056,9.310406901254956,0.0037633213904902465,0.05775521108966425,-0.5491179156915657,-0.8337468742121548,0.39194552466142013,0.16126481314611052,0.8293046058886474,-0.5350210563079042,0.2583912679039329,0.985219770220299,-0.10355377983649805,0.13645006063991144,0.019454989258176354,0.0,0.0,0.0,1.0,0.1984575924093355,-0.5629234408585694,-0.8023289795030192,0.385605410048096,0.19927705616880154,0.824687761525445,-0.5293191123093504,0.25646574012506307,0.9596370083009015,-0.05483835867102491,0.275843282049451,-0.04908271150914438,0.0,0.0,0.0,1.0,SM1,0554
E-V5x2,9.999999999999975,78.83556352432323,0.8332196648747815,7.165507272343588,1,1,1,0,,,,,,0.013447999954223633,1.8169567584991455,0.0,0.0,0.9365909721396584,1.0525033602150538,23808,0.9990415335463259,0.000847905777569637,1.463072375718056,9.310406901254956,0.0037633213904902465,0.05775521108966425,-0.5491179156915657,-0.8337468742121548,0.39194552466142013,0.16126481314611052,0.8293046058886474,-0.5350210563079042,0.2583912679039329,0.985219770220299,-0.10355377983649805,0.13645006063991144,0.019454989258176354,0.0,0.0,0.0,1.0,0.20731918968735003,-0.5613266949177242,-0.8012060224462529,0.38410191684803896,0.2045914090419095,0.8257677639440785,-0.5255948551033975,0.25498299003838043,0.9566405287092866,-0.0549539699324702,0.2860401235666157,-0.05243978312878623,0.0,0.0,0.0,1.0,SM1,0554
E-VI,9.999999999999975,78.83556352432323,0.014211813468949003,0.09505284057273772,1,1,1,0,,,,1.0,0.0007876922117728143,0.0,0.0,0.0,0.024640560150146484,0.9365909721396584,1.0525033602150538,23808,0.9990415335463259,0.000847905777569637,1.463072375718056,9.310406901254956,0.0037633213904902465,0.05775521108966425,-0.5491179156915657,-0.8337468742121548,0.39194552466142013,0.16126481314611052,0.8293046058886474,-0.5350210563079042,0.2583912679039329,0.985219770220299,-0.10355377983649805,0.13645006063991144,0.019454989258176354,0.0,0.0,0.0,1.0,0.22000610219282885,-0.5626021137646371,-0.7969166655477528,0.3858701312154265,0.20944103133105074,0.8251239910342534,-0.524695006782561,0.2568776826892848,0.9527495797052137,-0.05147094534847538,0.2993642804928663,-0.05903926513058371,0.0,0.0,0.0,1.0,SM1,0554
E-V2,10.000000000000197,63.121895357426624,1.1476385101470035,7.467381960427573,1,1,1,0,,,,,,0.0010945796966552734,0.31572771072387695,0.0,0.0,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5187407071880272,0.25105731589617286,-0.8172382504814026,0.373786319516925,0.04754816077859578,0.9459589024316336,0.3207817202528311,-0.1871676542841537,0.8536083794747054,-0.20526069382960735,0.4787700783534426,-0.1633273453656272,0.0,0.0,0.0,1.0,SM1,0572
E-L,10.000000000000197,63.121895357426624,0.2155900337186259,1.1896854907438879,1,1,1,0,,1.0,924.0,,,0.0,0.0,0.22012686729431152,0.0,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5299726267164975,0.2605240904160652,-0.8070044691599279,0.3702934042159441,0.04206331837240636,0.9423922161593958,0.3318547696955456,-0.19162195489915712,0.8469708921673269,-0.20981922989817572,0.48848357043632423,-0.16703433197516152,0.0,0.0,0.0,1.0,SM1,0572
E-I,10.000000000000197,63.121895357426624,0.022424801466318454,0.14891014709092823,1,1,1,0,,,,0.9996757983465716,0.0008059008708948237,0.0,0.0,0.0,0.027359724044799805,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5326993588694644,0.25913671782077136,-0.8056547365572537,0.3698115452296804,0.043168572921802824,0.9424085792157763,0.33166631443726163,-0.19146358083621348,0.8452028557523674,-0.21145739830419483,0.49083388364136427,-0.16806829199972434,0.0,0.0,0.0,1.0,SM1,0572
E-V5b,10.000000000000197,63.121895357426624,0.6539239385076561,3.313638722780148,1,1,1,0,,,,,,0.006558895111083984,0.9165942668914795,0.0,0.0,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.524884857622573,0.25928068897004863,-0.810721526087748,0.3723615359865237,0.0387971748327605,0.944197570157554,0.32708670663185285,-0.19054487833347644,0.8502885618643184,-0.20313655968234615,0.48553564678407546,-0.16614409776871708,0.0,0.0,0.0,1.0,SM1,0572
E-V5d,10.000000000000197,63.121895357426624,0.5555290805014971,3.2439625147077087,1,1,1,0,,,,,,0.006558895111083984,0.9165942668914795,0.0,0.0,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5259758708216336,0.26028422798182355,-0.809692217026504,0.37222063318056936,0.03901429397622755,0.9436335119172136,0.3286847516229947,-0.1905521923302854,0.8496041673348385,-0.2044698141400952,0.4861736506152759,-0.16607629832378615,0.0,0.0,0.0,1.0,SM1,0572
E-V5x2,10.000000000000197,63.121895357426624,0.18836957655546652,1.4869958151805052,1,1,1,0,,,,,,0.012878179550170898,1.8289620876312256,0.0,0.0,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5317203183392178,0.2616765187886566,-0.8054805192309048,0.37087769381765046,0.0409717704939816,0.942008968529791,0.3330771454029826,-0.19122583851885158,0.8459283440330673,-0.2101058541188463,0.49016397056787614,-0.16707075326769613,0.0,0.0,0.0,1.0,SM1,0572
E-VI,10.000000000000197,63.121895357426624,0.01440240290267931,0.02738696847805475,1,1,1,0,,,,1.0,0.0007857551326335402,0.0,0.0,0.0,0.023461103439331055,0.8843958310315619,0.9856028561449804,25769,0.9996757983465716,0.0008059008708948237,0.7077803952749229,3.6500715656947955,0.0019814614099263345,0.3994985372079979,0.23830013663046717,-0.8852197261982864,0.40185863398065425,-0.0027060969234029425,0.9659258336827637,0.2588048702472556,-0.16111128920642567,0.91672983796106,-0.10099667670848334,0.3865308208742623,-0.12286928480169926,0.0,0.0,0.0,1.0,0.5328721235526024,0.25886256140524994,-0.8056285983651008,0.36977453099098034,0.043256153047309315,0.9424816844478553,0.3314470504487719,-0.19134715785929407,0.8450894339150066,-0.21146729296505218,0.49102483026650073,-0.1680551478519922,0.0,0.0,0.0,1.0,SM1,0572
E-V2,9.999999999999975,73.73210892544708,1.775364376639244,10.878171824862347,1,0,1,0,,,,,,0.0012009143829345703,0.3174471855163574,0.0,0.0,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5855288641987128,0.34101359834064665,-0.7354356916253497,0.33503315241757153,-0.01558477297711824,0.9117832261753627,0.4103759742093947,-0.22897473329770474,0.8105017578464058,-0.22882537558948268,0.5391900103978389,-0.18949561757058442,0.0,0.0,0.0,1.0,SM1,0574
E-L,9.999999999999975,73.73210892544708,0.12450830617444525,0.7965681989247309,1,1,1,0,,1.0,963.0,,,0.0,0.0,0.21659350395202637,0.0,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5701964580153923,0.325931024905537,-0.7540855165501625,0.3405925669968348,0.0030176514481373845,0.9170907973485215,0.39866698282951873,-0.22428747546129138,0.8215028259515843,-0.22959406878811198,0.5219383780973399,-0.18229875760884867,0.0,0.0,0.0,1.0,SM1,0574
E-I,9.999999999999975,73.73210892544708,0.00998772445634411,0.09584548940415531,1,1,1,0,,,,0.9990283400809716,0.0008194944921401171,0.0,0.0,0.0,0.025471925735473633,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5682871291055211,0.326415265211297,-0.7553163665180583,0.34099901319865167,0.0030985048148522284,0.9170936812341155,0.39865972847576536,-0.22433914133738495,0.8228244880659041,-0.22889354398387235,0.5201611359584517,-0.18160357054925585,0.0,0.0,0.0,1.0,SM1,0574
E-V5b,9.999999999999975,73.73210892544708,1.2822021959206467,6.3785313975600255,1,1,1,0,,,,,,0.005878925323486328,0.914160966873169,0.0,0.0,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5703622849340243,0.34285972332717374,-0.7464141378861238,0.3382257001301064,-0.01747974832669466,0.9135777800768706,0.40628817336187084,-0.22839855498520156,0.8212072256279629,-0.2186843184377923,0.5270634090172729,-0.18576713294347882,0.0,0.0,0.0,1.0,SM1,0574
E-V5d,9.999999999999975,73.73210892544708,1.330780830851327,6.014425315383905,1,1,1,0,,,,,,0.005878925323486328,0.914160966873169,0.0,0.0,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5719894017095134,0.3432745339187469,-0.7449769861566755,0.33832392018124485,-0.017633023782804392,0.9131553434677416,0.4072301276130097,-0.2277235442362374,0.8200714517068438,-0.21979511896297577,0.5283681438505989,-0.1858803868591903,0.0,0.0,0.0,1.0,SM1,0574
E-V5x2,9.999999999999975,73.73210892544708,0.6417718050076495,4.700165272466618,1,1,1,0,,,,,,0.01183319091796875,1.8247287273406982,0.0,0.0,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5716331977018634,0.3340176058740785,-0.7494449480567554,0.33928348120337354,-0.0061729524938008845,0.9151148456322363,0.4031460697540086,-0.22738183620052776,0.8204860532766318,-0.22582539954789807,0.5251718911757367,-0.1848495429739851,0.0,0.0,0.0,1.0,SM1,0574
E-VI,9.999999999999975,73.73210892544708,0.0,0.04799341434902399,1,1,1,0,,,,1.0,0.0007829424387575069,0.0,0.0,0.0,0.02393054962158203,0.8798714028071827,1.0631669535283994,23240,0.9990283400809716,0.0008194944921401171,1.02091641921528,5.927979048141399,0.004750439092079266,0.6270250324966415,0.43655352109811607,-0.6451826344837721,0.2887287347589212,-0.1245048895232693,0.8737342960903975,0.47019880084940285,-0.25864721532902607,0.7689851371173466,-0.21449802575374494,0.6022063233148274,-0.22075342330124506,0.0,0.0,0.0,1.0,0.5683292847225545,0.32649851867478136,-0.7552486644094599,0.34103717944202705,0.0031170293473668014,0.9170384122598864,0.3987867530375508,-0.224450750767945,0.8227952904177376,-0.22899633305878714,0.5201620704323715,-0.18161137203329822,0.0,0.0,0.0,1.0,SM1,0574
E-V2,10.00000000000005,59.920936397727324,0.970071613075899,6.899715869556487,1,1,1,0,,,,,,0.0011529922485351562,0.31682658195495605,0.0,0.0,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.6848728329864948,-0.2360503789107398,0.6893688804740548,-0.3137838796171592,-0.5782872121740047,0.3995163185636439,0.7113161252023184,-0.2825847286164736,-0.44332055064527026,-0.8858142816649579,0.13711295382011773,0.01258176091833552,0.0,0.0,0.0,1.0,SM1,0641
E-L,10.00000000000005,59.920936397727324,0.3205569025337677,1.6635203093681088,1,1,1,0,,1.0,742.0,,,0.0,0.0,0.19327473640441895,0.0,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.690140391560398,-0.24306376652976594,0.6816349795434676,-0.3083966477096496,-0.5692401041914963,0.3992645947013107,0.7187165555335784,-0.2833756601883085,-0.44684666689695063,-0.8840292918327775,0.13718697993878431,0.013549089985562274,0.0,0.0,0.0,1.0,SM1,0641
E-I,10.00000000000005,59.920936397727324,0.026839433639423496,0.08012617956284195,1,1,1,0,,,,0.9979747624240536,0.0008262971336043574,0.0,0.0,0.0,0.02851700782775879,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.6903956074196539,-0.24773155936276986,0.6796932982980906,-0.30743626480759895,-0.566332104965611,0.3995243721088249,0.7208663003472063,-0.2843766333345417,-0.45013537090620526,-0.882615063652746,0.13553153608069737,0.01432164550335793,0.0,0.0,0.0,1.0,SM1,0641
E-V5b,10.00000000000005,59.920936397727324,3.287897766154246,17.09404613883788,1,0,1,0,,,,,,0.006432056427001953,0.9110376834869385,0.0,0.0,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.7296860514093737,-0.2431228942138666,0.639100566112645,-0.29867672490390096,-0.5344722718880593,0.3801788478008534,0.7548532604995728,-0.29855818995639466,-0.4264946240214087,-0.8923874277769858,0.14746875858974018,0.010294013019535322,0.0,0.0,0.0,1.0,SM1,0641
E-V5d,10.00000000000005,59.920936397727324,3.1654458048482663,16.15821090780071,1,0,1,0,,,,,,0.006432056427001953,0.9110376834869385,0.0,0.0,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.7279864195407459,-0.24518640690494767,0.6402494886946142,-0.298581442758751,-0.5351794572439491,0.380452513810466,0.7542140570775084,-0.29730732898604384,-0.4285075598703803,-0.891705966036381,0.14574553710254023,0.010166950143115607,0.0,0.0,0.0,1.0,SM1,0641
E-V5x2,10.00000000000005,59.920936397727324,0.32955807799116027,3.58127879277094,1,1,1,0,,,,,,0.012246370315551758,1.8213753700256348,0.0,0.0,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.6944010651927287,-0.24738779864950028,0.6757266055037792,-0.3078392432634571,-0.5625929450268606,0.3988475800190836,0.7241614412822585,-0.2878122393266571,-0.4486606441011922,-0.8830174668124968,0.13778155256791483,0.013337962112028492,0.0,0.0,0.0,1.0,SM1,0641
E-VI,10.00000000000005,59.920936397727324,0.010818629756295875,0.06963786830847334,1,1,1,0,,,,1.0,0.000792241039670651,0.0,0.0,0.0,0.02442765235900879,0.9245126915312573,0.9546569863197876,29751,0.9979747624240536,0.0008262971336043574,0.33848481556358956,1.3077998860223778,0.001592870207303125,0.6209851763972405,-0.144650349439849,0.7703594531787203,-0.34436779124958605,-0.6944550145049121,0.3542151421104711,0.6263097204487892,-0.2373972668909433,-0.363468903104337,-0.9239090374634233,0.11950919198765372,0.017739772630964705,0.0,0.0,0.0,1.0,0.690257758563079,-0.24791898126467368,0.6797649688468406,-0.30741924545889887,-0.5662338755325401,0.3998046622407824,0.7207880668486477,-0.2843692862221225,-0.45047026499311044,-0.8824354778015807,0.1355881428109623,0.01432378248755091,0.0,0.0,0.0,1.0,SM1,0641
E-V2,9.999999999999975,39.457491064020914,0.668959603031097,3.0643408814133917,1,1,1,0,,,,,,0.0010972023010253906,0.3153076171875,0.0,0.0,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.1422178741577246,-0.3962916593408507,0.9070429841609234,-0.4377674381357097,0.6945920873040126,0.692812241946751,0.19378608413329118,-0.10309238948564961,-0.7052063044519,0.6024650082429319,0.3737913311098434,-0.14020837803874078,0.0,0.0,0.0,1.0,SM1,0706
E-L,9.999999999999975,39.457491064020914,0.11749792554066207,0.9718168942816033,1,1,1,0,,1.0,604.0,,,0.0,0.0,0.17580127716064453,0.0,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14889831280025456,-0.39355804635000113,0.9071611524962957,-0.4353368353820918,0.6875298775450503,0.7005646992149809,0.19108053196679145,-0.10075607713716316,-0.7107263607944516,0.5952488272705757,0.374895817134414,-0.14027594791571407,0.0,0.0,0.0,1.0,SM1,0706
E-I,9.999999999999975,39.457491064020914,0.011329552627575222,0.16518999421270322,1,1,1,0,,,,0.9991529730645434,0.0008665457399918026,0.0,0.0,0.0,0.023807525634765625,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14767040453083627,-0.3927698024425271,0.9077033292408687,-0.4355351948350789,0.6866811614352543,0.7012243837846863,0.19171162227605743,-0.10102092645635906,-0.7118022437135393,0.5949926435469994,0.373257712538301,-0.1395322026217272,0.0,0.0,0.0,1.0,SM1,0706
E-V5b,9.999999999999975,39.457491064020914,1.1646648303592122,2.168694731101609,1,1,1,0,,,,,,0.006191253662109375,0.9131851196289062,0.0,0.0,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14179230648175783,-0.3962763744843174,0.9071162993258354,-0.4363008619522005,0.7012295503341145,0.687009594636057,0.19051220755326678,-0.10115409708468467,-0.6986931024545935,0.6090835775371375,0.37529339516661686,-0.14144333587700572,0.0,0.0,0.0,1.0,SM1,0706
E-V5d,9.999999999999975,39.457491064020914,1.1869568008385016,2.879483914487333,1,1,1,0,,,,,,0.006191253662109375,0.9131851196289062,0.0,0.0,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14434032041200515,-0.39924795684489445,0.905409821214002,-0.4352696858625142,0.7013950838125583,0.6867070884009613,0.19099287361651704,-0.10116474412814445,-0.698004871160481,0.607482013080983,0.3791500917341809,-0.14226862594811218,0.0,0.0,0.0,1.0,SM1,0706
E-V5x2,9.999999999999975,39.457491064020914,0.7707584694710905,0.7895785558043438,1,1,1,0,,,,,,0.012084722518920898,1.8241009712219238,0.0,0.0,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14411503431272296,-0.3971647883370157,0.9063614117599122,-0.4354167084618517,0.6962046762575869,0.6915915967150916,0.1923540521288436,-0.10189098662586958,-0.7032281956974982,0.6032919177021084,0.376176745362489,-0.13950777865467856,0.0,0.0,0.0,1.0,SM1,0706
E-VI,9.999999999999975,39.457491064020914,0.00999121394454225,0.06599541152584595,1,1,1,0,,,,1.0,0.00080235907186394,0.0,0.0,0.0,0.02312493324279785,0.7420311669913229,1.0481469914636685,19212,0.9991529730645434,0.0008665457399918026,0.478794161047599,2.1199525897209925,0.0015373386570094523,0.1547645714364756,-0.4430174157696299,0.8830535072988965,-0.4246736047587458,0.7985589785813512,0.5823549879470069,0.1522045522983814,-0.08600182230752625,-0.5816798820272131,0.6816144345141479,0.4439034551642579,-0.17418521329614836,0.0,0.0,0.0,1.0,0.14756401168477948,-0.3927542503225781,0.9077273723530419,-0.4355707235662422,0.6868082325873833,0.7011026176178375,0.19170169494138634,-0.10106480959243591,-0.7117016957177611,0.5951463367352355,0.3732043829953815,-0.13943645941968272,0.0,0.0,0.0,1.0,SM1,0706
E-V2,10.000000000000197,77.04017339076458,1.8415113291678604,11.586189088094862,1,0,1,0,,,,,,0.001077413558959961,0.31680870056152344,0.0,0.0,0.9085332754315493,0.9589369289057277,17948,0.9484625378951927,0.0009785814472028467,1.0024418047042798,4.893080448996651,0.0016789903404206248,0.2733088246376057,-0.49752879164196756,0.8232662921937792,-0.38667269050958414,0.8478064691886351,0.5289285180807024,0.03819441795409154,-0.03471703172663562,-0.45445184252801746,0.6875316169080774,0.5663689597556123,-0.2386341924768905,0.0,0.0,0.0,1.0,0.40256253626206084,-0.5101919129787811,0.7600313316214742,-0.3585669563489383,0.8201535353077555,0.5697823502203454,-0.05192513951836934,0.008670740561057627,-0.4065606483404134,0.644245486329648,0.6478087549881791,-0.2805246635130958,0.0,0.0,0.0,1.0,SM1,0716
